statenum;casenum;vnumber;pnumber;atmcond;atmcond2;city;county;accdate;holiday;trafid1;trafid2;alcres;druginv;malcohol;crashtype
6;149;2;1;1;0;0;103;1282015;0;CR-PLYMIRE ROAD;.;110;9;1;48
6;150;1;1;1;0;3340;85;1262015;0;YERBA BUENA RD;.;0;8;0;44
6;150;1;2;1;0;3340;85;1262015;0;YERBA BUENA RD;.;996;8;0;44
6;150;2;1;1;0;3340;85;1262015;0;YERBA BUENA RD;.;0;0;0;45
6;151;1;1;1;0;0;13;1292015;0;CR-SUNSET ROAD;.;0;9;0;6
6;151;1;2;1;0;0;13;1292015;0;CR-SUNSET ROAD;.;996;8;0;6
6;152;1;1;5;0;2690;19;1292015;0;MADSEN AVENUE;EVA DONNA AVENUE;996;0;0;2
6;152;1;2;5;0;2690;19;1292015;0;MADSEN AVENUE;EVA DONNA AVENUE;996;8;0;2
6;153;1;1;1;0;0;53;1292015;0;CR-MESA VERDE ROAD;.;996;0;1;13
6;154;1;1;1;0;2950;89;1302015;0;SR-273;.;0;0;0;13
6;155;1;1;2;0;2645;37;1262015;0;SR-138;AVENUE R-8;996;0;0;13
6;156;1;1;10;0;1713;59;1262015;0;SHADY CYN DR;.;.;0;1;2
6;156;1;2;10;0;1713;59;1262015;0;SHADY CYN DR;.;222;8;1;2
6;157;1;1;10;0;1716;37;1302015;0;I-605;.;996;9;0;13
6;158;1;1;10;0;4050;107;1302015;0;N WILLIS STREET;W SCHOOL AVENUE;0;9;0;88
6;158;2;1;10;0;4050;107;1302015;0;N WILLIS STREET;W SCHOOL AVENUE;0;0;0;89
6;158;2;2;10;0;4050;107;1302015;0;N WILLIS STREET;W SCHOOL AVENUE;996;8;0;89
6;159;1;1;10;2;3210;71;1262015;0;W 30TH ST;.;.;9;0;7
6;159;1;2;10;2;3210;71;1262015;0;W 30TH ST;.;996;8;0;7
6;160;1;1;1;0;3150;67;1312015;0;US-50;.;140;0;1;6
6;160;1;2;1;0;3150;67;1312015;0;US-50;.;996;8;1;6
6;161;1;1;1;0;0;31;1312015;0;I-5;.;996;9;0;98
6;161;1;2;1;0;0;31;1312015;0;I-5;.;996;8;0;98
6;162;1;1;2;0;0;71;1262015;0;CR-NATIONAL TRLS HWY;.;.;9;0;50
6;162;1;2;2;0;0;71;1262015;0;CR-NATIONAL TRLS HWY;.;.;8;0;50
6;162;1;3;2;0;0;71;1262015;0;CR-NATIONAL TRLS HWY;.;996;8;0;50
6;162;2;1;2;0;0;71;1262015;0;CR-NATIONAL TRLS HWY;.;996;0;0;51
6;163;1;1;1;0;150;79;1312015;0;EL CAMPO RD;.;100;9;1;6
6;164;1;1;1;0;3340;85;2012015;0;US-101;.;182;9;1;1
6;164;1;2;1;0;3340;85;2012015;0;US-101;.;155;8;1;1
6;164;1;3;1;0;3340;85;2012015;0;US-101;.;168;8;1;1
6;165;1;1;10;0;0;35;1272015;0;US-395;.;0;0;0;1
6;165;1;2;10;0;0;35;1272015;0;US-395;.;30;8;0;1
6;165;1;3;10;0;0;35;1272015;0;US-395;.;996;8;0;1
6;166;1;1;10;0;470;59;1312015;0;I-5;.;0;0;0;20
6;166;2;1;10;0;470;59;1312015;0;I-5;.;996;0;0;21
6;167;1;1;1;0;2278;65;1312015;0;SR-60;.;996;0;0;13
6;167;2;1;1;0;2278;65;1312015;0;SR-60;.;996;9;0;98
6;168;1;1;10;0;0;17;1272015;0;CR-LATROBE RD;SHINGLE RD;996;0;0;68
6;168;2;1;10;0;0;17;1272015;0;CR-LATROBE RD;SHINGLE RD;.;0;0;69
6;168;3;1;10;0;0;17;1272015;0;CR-LATROBE RD;SHINGLE RD;996;0;0;98
6;169;1;1;1;0;3260;73;2042015;0;VIA DE LA VALLE;.;.;9;0;6
6;170;1;1;10;0;3260;73;1312015;0;UNIVERSITY AVENUE;.;996;0;0;13
6;171;1;1;1;0;0;103;2032015;0;CR-COLUMBIA AVE;.;.;9;0;1
6;171;1;2;1;0;0;103;2032015;0;CR-COLUMBIA AVE;.;996;8;0;1
6;172;1;1;1;0;4010;95;1312015;0;LEISURE TOWN ROAD;.;996;0;0;13
6;172;1;2;1;0;4010;95;1312015;0;LEISURE TOWN ROAD;.;996;8;0;13
6;172;1;3;1;0;4010;95;1312015;0;LEISURE TOWN ROAD;.;996;8;0;13
6;172;1;4;1;0;4010;95;1312015;0;LEISURE TOWN ROAD;.;996;8;0;13
6;173;1;1;1;0;2260;37;1272015;0;S ATLANTIC BLVD;.;996;9;0;98
6;173;2;1;1;0;2260;37;1272015;0;S ATLANTIC BLVD;.;0;9;0;98
6;173;2;2;1;0;2260;37;1272015;0;S ATLANTIC BLVD;.;996;8;0;98
6;173;2;3;1;0;2260;37;1272015;0;S ATLANTIC BLVD;.;996;8;0;98
6;174;1;1;1;0;0;53;2012015;0;SR-1;.;27;0;1;2
6;175;1;1;1;0;3260;73;2012015;0;I-15 RAMP;MIRA MESA BLVD;.;9;0;48
6;175;1;2;1;0;3260;73;2012015;0;I-15 RAMP;MIRA MESA BLVD;996;8;0;48
6;175;2;1;1;0;3260;73;2012015;0;I-15 RAMP;MIRA MESA BLVD;996;0;0;48
6;175;2;2;1;0;3260;73;2012015;0;I-15 RAMP;MIRA MESA BLVD;996;8;0;48
6;176;1;1;1;0;1380;59;1272015;0;MAXZIM AVE;.;996;0;0;92
6;177;1;1;1;0;2311;85;1252015;0;SR-85;.;0;0;0;13
6;178;1;1;1;0;2260;37;1272015;0;GARFIELD AVE;ELMGATE AVE;996;0;0;2
6;178;1;2;1;0;2260;37;1272015;0;GARFIELD AVE;ELMGATE AVE;996;8;0;2
6;179;1;1;1;0;3020;29;2052015;0;S LARKSPUR ST;.;200;0;1;6
6;180;1;1;1;0;1840;37;2012015;0;AVENUE I;.;996;9;0;50
6;180;2;1;1;0;1840;37;2012015;0;AVENUE I;.;996;0;0;51
6;181;1;1;1;0;0;17;2012015;0;CR-CAMERON PARK DRIVE;.;0;0;1;1
6;182;1;1;1;0;3150;67;1232015;0;ARCADE BL;.;996;9;0;1
6;183;1;1;1;0;0;71;2012015;0;I-15;.;996;0;0;13
6;183;2;1;1;0;0;71;2012015;0;I-15;.;996;0;0;98
6;184;1;1;1;0;1980;37;1272015;0;48TH ST;.;996;9;0;13
6;185;1;1;1;0;1370;19;2022015;0;SR-99;.;996;0;0;13
6;186;1;1;1;0;120;37;2032015;0;I-210;.;0;0;0;44
6;186;2;1;1;0;120;37;2032015;0;I-210;.;996;0;0;45
6;186;2;2;1;0;120;37;2032015;0;I-210;.;996;8;0;45
6;186;2;3;1;0;120;37;2032015;0;I-210;.;996;8;0;45
6;186;2;4;1;0;120;37;2032015;0;I-210;.;996;8;0;45
6;186;3;1;1;0;120;37;2032015;0;I-210;.;996;0;0;98
6;187;1;1;1;0;1713;59;2022015;0;SR-133 RAMP;.;324;0;1;6
6;187;1;2;1;0;1713;59;2022015;0;SR-133 RAMP;.;403;8;1;6
6;188;1;1;1;0;1980;37;1272015;0;CHANDLER BLVD;.;0;9;0;6
6;188;1;2;1;0;1980;37;1272015;0;CHANDLER BLVD;.;996;8;0;6
6;189;1;1;1;0;0;19;1282015;0;CR-RAINBOW AVE;.;.;0;1;6
6;190;1;1;1;0;3210;71;2032015;0;N MOUNT VERNON;.;0;0;0;13
6;190;1;2;1;0;3210;71;2032015;0;N MOUNT VERNON;.;996;8;0;13
6;190;1;3;1;0;3210;71;2032015;0;N MOUNT VERNON;.;996;8;0;13
6;191;1;1;5;0;0;47;2042015;0;SR-152;CARLUCCI ROAD;996;0;0;87
6;191;2;1;5;0;0;47;2042015;0;SR-152;CARLUCCI ROAD;996;9;0;86
6;192;2;1;5;0;0;19;1282015;0;SR-41;.;996;0;0;11
6;193;1;1;1;0;1716;37;2032015;0;I-605;.;996;0;0;24
6;193;2;1;1;0;1716;37;2032015;0;I-605;.;.;0;0;25
6;193;2;2;1;0;1716;37;2032015;0;I-605;.;996;8;0;25
6;194;1;1;2;0;0;85;2072015;0;CR-WATSONVILLE ROAD;.;0;9;0;2
6;195;1;1;5;0;3770;77;1152015;0;CHARTER WY;.;100;1;1;77
6;195;2;1;5;0;3770;77;1152015;0;CHARTER WY;.;996;0;0;76
6;196;1;1;10;0;0;57;2072015;0;SR-49;.;0;9;0;64
6;196;2;1;10;0;0;57;2072015;0;SR-49;.;996;0;0;65
6;196;2;2;10;0;0;57;2072015;0;SR-49;.;996;8;0;65
6;197;1;1;1;0;0;69;2102015;0;SR-25;.;.;9;0;1
6;198;1;1;1;0;0;73;2072015;0;CR-PALM CANYON DRIVE;SUN AND SHADOWS LANE;996;0;0;13
6;199;1;1;1;0;2600;7;1302015;0;SR-162;14TH ST;0;0;0;13
6;200;1;1;1;0;1980;37;2072015;0;SEPULVEDA BLVD;.;0;0;0;2
6;200;1;2;1;0;1980;37;2072015;0;SEPULVEDA BLVD;.;996;8;0;2
6;201;1;1;10;0;0;67;2082015;0;US-50;.;260;0;1;2
6;202;1;1;1;0;1220;23;1232015;0;US-101;.;0;1;0;13
6;202;1;2;1;0;1220;23;1232015;0;US-101;.;996;0;0;13
6;203;1;1;10;0;0;47;2072015;0;SR-152;.;23;0;1;1
6;204;1;1;1;0;2000;85;2072015;0;SR-17;.;996;0;0;20
6;204;2;1;1;0;2000;85;2072015;0;SR-17;.;.;9;0;21
6;205;1;1;5;0;0;37;2082015;0;CR-SIERRA HIGHWAY;.;.;9;0;7
6;205;1;2;5;0;0;37;2082015;0;CR-SIERRA HIGHWAY;.;.;8;0;7
6;206;1;1;1;0;0;19;2082015;0;CR-CLINTON AVE;6TH ST;996;0;0;68
6;206;1;2;1;0;0;19;2082015;0;CR-CLINTON AVE;6TH ST;996;8;0;68
6;206;1;3;1;0;0;19;2082015;0;CR-CLINTON AVE;6TH ST;996;8;0;68
6;206;2;1;1;0;0;19;2082015;0;CR-CLINTON AVE;6TH ST;.;9;0;69
6;206;2;2;1;0;0;19;2082015;0;CR-CLINTON AVE;6TH ST;996;8;0;69
6;207;1;1;1;0;0;47;1302015;0;CR-BUHACH RD;CR-FISHER RD;0;0;0;88
6;207;2;1;1;0;0;47;1302015;0;CR-BUHACH RD;CR-FISHER RD;0;0;0;89
6;208;1;1;1;0;1980;37;2082015;0;POLK STREET;.;200;9;1;2
6;209;1;1;1;0;1080;73;2032015;0;N CUYAMACA ST;WELD BLVD;996;0;0;13
6;210;1;1;1;0;0;65;2082015;0;I-10;.;0;9;0;7
6;210;1;2;1;0;0;65;2082015;0;I-10;.;0;8;0;7
6;210;1;3;1;0;0;65;2082015;0;I-10;.;996;8;0;7
6;211;1;1;1;0;2182;85;2042015;0;MILPITAS BLVD;JACKLIN RD;996;9;0;87
6;211;1;2;1;0;2182;85;2042015;0;MILPITAS BLVD;JACKLIN RD;0;8;0;87
6;211;2;1;1;0;2182;85;2042015;0;MILPITAS BLVD;JACKLIN RD;996;0;0;86
6;212;1;1;1;0;0;57;2122015;0;CR-RED DOG RD;.;200;0;1;98
6;213;1;1;1;0;240;29;2042015;0;CLAY PATRICK FARR WY;.;996;0;0;13
6;214;1;1;10;0;0;31;2082015;0;CR-KANSAS AVE;.;996;0;0;98
6;215;1;1;2;0;3110;61;2082015;0;SR-65;.;0;0;0;48
6;215;2;1;2;0;3110;61;2082015;0;SR-65;.;996;0;0;48
6;216;1;1;1;0;3210;71;2042015;0;N CAJON BLVD;HANCOCK ST;0;0;0;68
6;216;2;1;1;0;3210;71;2042015;0;N CAJON BLVD;HANCOCK ST;.;0;0;69
6;217;1;1;1;0;602;37;2082015;0;CARSON STREET;ORRICK AVE;996;0;0;68
6;217;2;1;1;0;602;37;2082015;0;CARSON STREET;ORRICK AVE;996;0;0;69
6;217;2;2;1;0;602;37;2082015;0;CARSON STREET;ORRICK AVE;0;8;0;69
6;218;1;1;5;0;1980;37;2092015;0;CULVER BLVD;.;996;0;0;13
6;219;1;1;1;0;2970;37;2042015;0;CATALINA AVE;AVENUE I;0;0;0;13
6;220;1;1;1;0;1980;37;2102015;0;WESTERN AVE;78TH PLACE;996;9;0;68
6;220;2;1;1;0;1980;37;2102015;0;WESTERN AVE;78TH PLACE;0;9;0;69
6;221;1;1;1;0;1950;83;2112015;0;CENTRAL AVE;O ST;.;9;0;6
6;222;1;1;1;0;1410;59;2102015;0;SR-22 RAMP;.;996;0;1;48
6;222;2;1;1;0;1410;59;2102015;0;SR-22 RAMP;.;110;0;1;48
6;223;1;1;1;0;880;59;2042015;0;W BAKER ST;.;0;0;0;82
6;223;1;2;1;0;880;59;2042015;0;W BAKER ST;.;996;8;0;82
6;223;2;1;1;0;880;59;2042015;0;W BAKER ST;.;0;0;0;83
6;223;2;2;1;0;880;59;2042015;0;W BAKER ST;.;996;8;0;83
6;224;1;1;1;0;0;47;2042015;0;SR-59;.;80;1;1;50
6;224;2;1;1;0;0;47;2042015;0;SR-59;.;0;0;0;51
6;224;2;2;1;0;0;47;2042015;0;SR-59;.;996;8;0;51
6;225;1;1;1;0;0;17;2112015;0;CR-S UPPER TRUCKEE RD;.;.;0;0;2
6;226;1;1;1;0;1820;73;2112015;0;JACKSON DRIVE;.;996;0;0;13
6;226;1;2;1;0;1820;73;2112015;0;JACKSON DRIVE;.;996;8;0;13
6;226;1;3;1;0;1820;73;2112015;0;JACKSON DRIVE;.;996;8;0;13
6;227;1;1;1;0;0;29;2122015;0;CR-SC 186;.;0;0;0;1
6;228;1;1;1;0;0;37;2112015;0;SR-164;.;996;9;0;13
6;229;1;1;1;0;3210;71;2052015;0;S TIPPECANOE AVE;.;0;0;0;13
6;230;1;1;1;0;1410;59;2102015;0;MAGNOLIA ST;ERNEST FULSOM DR;0;0;0;13
6;231;1;1;1;0;1190;77;2122015;0;ESCALON AVENUE;.;.;9;0;6
6;231;2;1;1;0;1190;77;2122015;0;ESCALON AVENUE;.;996;0;0;98
6;231;2;2;1;0;1190;77;2122015;0;ESCALON AVENUE;.;996;8;0;98
6;232;1;1;1;0;1840;37;2132015;0;AVENUE N;.;0;0;0;98
6;232;2;1;1;0;1840;37;2132015;0;AVENUE N;.;996;0;0;98
6;233;1;1;1;0;3560;53;2122015;0;CANYON DEL REY BLVD;.;0;0;0;13
6;234;1;1;1;0;1003;65;2132015;0;HACIENDA AVE;FOXDALE DR;996;0;0;13
6;235;1;1;1;0;2200;99;2132015;0;SR-132;.;996;0;0;13
6;236;1;1;1;0;1970;37;2132015;0;SANTA FE AVE;LINCOLN ST;996;9;0;13
6;237;1;1;1;0;1980;37;2052015;0;ROBERTSON BLVD;18TH ST;996;0;0;68
6;237;2;1;1;0;1980;37;2052015;0;ROBERTSON BLVD;18TH ST;0;9;0;69
6;238;1;1;1;0;0;107;2132015;.;SR-99;.;996;9;0;13
6;239;1;1;1;0;1980;37;2152015;0;US-101;.;100;9;1;1
6;240;1;1;10;0;0;5;1232015;0;CR-BUENA VISTA RD;.;.;9;0;1
6;241;1;1;1;0;0;97;2142015;0;SR-1;.;996;0;0;64
6;241;2;1;1;0;0;97;2142015;0;SR-1;.;996;0;0;65
6;241;3;1;1;0;0;97;2142015;0;SR-1;.;996;9;0;98
6;241;4;1;1;0;0;97;2142015;0;SR-1;.;996;0;0;98
6;242;1;1;1;0;9997;65;2082015;0;MISSION BL;.;180;0;1;1
6;242;1;2;1;0;9997;65;2082015;0;MISSION BL;.;200;8;1;1
6;243;1;1;1;0;9997;65;2052015;0;SIERRA AVE;.;996;0;0;64
6;243;2;1;1;0;9997;65;2052015;0;SIERRA AVE;.;.;0;0;65
6;244;1;1;10;0;3420;59;1282015;0;MACARTHUR BL;.;190;8;1;13
6;245;1;1;1;0;3697;17;2132015;0;SKI RUN BLVD;LARCH AVE;0;0;0;13
6;246;1;1;1;0;0;37;2152015;0;CR-PIUMA RD;.;0;0;0;6
6;247;1;1;1;0;3450;87;2052015;0;W CLIFF DR;.;271;0;1;13
6;248;1;1;1;0;1980;37;1292015;0;SR-1;.;0;9;0;66
6;248;1;2;1;0;1980;37;1292015;0;SR-1;.;0;8;0;66
6;248;1;3;1;0;1980;37;1292015;0;SR-1;.;996;8;0;66
6;248;1;4;1;0;1980;37;1292015;0;SR-1;.;996;8;0;66
6;248;2;1;1;0;1980;37;1292015;0;SR-1;.;996;0;0;66
6;248;3;1;1;0;1980;37;1292015;0;SR-1;.;996;0;0;98
6;248;3;2;1;0;1980;37;1292015;0;SR-1;.;996;0;0;98
6;248;3;3;1;0;1980;37;1292015;0;SR-1;.;996;8;0;98
6;248;3;4;1;0;1980;37;1292015;0;SR-1;.;996;8;0;98
6;249;1;1;1;0;712;67;2142015;0;AUBURN BLVD;CARLETON LANE;0;0;0;13
6;250;1;1;1;0;3070;65;2052015;0;VAN BUREN BLVD;.;100;9;1;2
6;251;1;1;1;0;3420;59;2132015;0;SR-55;.;90;0;1;48
6;251;2;1;1;0;3420;59;2132015;0;SR-55;.;0;1;0;48
6;251;3;1;1;0;3420;59;2132015;0;SR-55;.;996;0;0;98
6;251;3;2;1;0;3420;59;2132015;0;SR-55;.;996;8;0;98
6;251;4;1;1;0;3420;59;2132015;0;SR-55;.;996;0;0;98
6;251;4;2;1;0;3420;59;2132015;0;SR-55;.;996;8;0;98
6;251;4;3;1;0;3420;59;2132015;0;SR-55;.;996;8;0;98
6;252;1;1;1;0;240;29;2142015;0;SR-99;.;996;0;0;13
6;253;1;1;1;0;1364;1;2062015;0;I-880;.;300;0;1;52
6;253;2;1;1;0;1364;1;2062015;0;I-880;.;996;0;0;52
6;253;2;2;1;0;1364;1;2062015;0;I-880;.;996;8;0;52
6;253;2;3;1;0;1364;1;2062015;0;I-880;.;996;8;0;52
6;253;3;1;1;0;1364;1;2062015;0;I-880;.;996;0;0;98
6;254;1;1;1;0;3960;59;2102015;0;NEWPORT AVE;BRYAN AVE;0;0;0;13
6;256;1;1;1;0;1980;37;2152015;0;I-110 RAMP;.;.;9;0;1
6;257;1;1;1;0;0;33;2142015;0;SR-175;.;190;9;1;98
6;257;2;1;1;0;0;33;2142015;0;SR-175;.;996;0;0;98
6;258;1;1;1;0;710;73;2032015;0;2ND AVE;.;0;1;0;50
6;258;2;1;1;0;710;73;2032015;0;2ND AVE;.;996;0;0;51
6;258;2;2;1;0;710;73;2032015;0;2ND AVE;.;996;8;0;51
6;259;1;1;10;0;0;85;2062015;0;US-101;.;996;0;0;48
6;259;2;1;10;0;0;85;2062015;0;US-101;.;0;0;0;48
6;260;1;1;1;0;3150;67;2142015;0;SR-99;.;996;0;0;46
6;260;1;2;1;0;3150;67;2142015;0;SR-99;.;996;8;0;46
6;260;2;1;1;0;3150;67;2142015;0;SR-99;.;996;0;0;45
6;260;2;2;1;0;3150;67;2142015;0;SR-99;.;996;8;0;45
6;260;2;3;1;0;3150;67;2142015;0;SR-99;.;996;8;0;45
6;261;1;1;1;0;0;19;2142015;0;CR-ADAMS AVENUE;.;996;0;0;13
6;261;1;2;1;0;0;19;2142015;0;CR-ADAMS AVENUE;.;996;8;0;13
6;262;1;1;10;2;0;13;2072015;0;CR-VASCO RD;.;0;0;0;64
6;262;2;1;10;2;0;13;2072015;0;CR-VASCO RD;.;996;0;0;65
6;262;2;2;10;2;0;13;2072015;0;CR-VASCO RD;.;996;8;0;65
6;262;2;3;10;2;0;13;2072015;0;CR-VASCO RD;.;996;8;0;65
6;262;3;1;10;2;0;13;2072015;0;CR-VASCO RD;.;996;0;0;98
6;263;1;1;1;0;518;37;2042015;0;US-101 RAMP;.;996;0;0;24
6;263;2;1;1;0;518;37;2042015;0;US-101 RAMP;.;0;0;0;25
6;263;3;1;1;0;518;37;2042015;0;US-101 RAMP;.;996;0;0;98
6;263;4;1;1;0;518;37;2042015;0;US-101 RAMP;.;996;0;0;98
6;263;5;1;1;0;518;37;2042015;0;US-101 RAMP;.;996;0;0;98
6;263;6;1;1;0;518;37;2042015;0;US-101 RAMP;.;996;0;0;98
6;264;1;1;1;0;0;65;2142015;0;CR-SAN TIMITEO CANYON ROAD;.;200;9;1;66
6;264;2;1;1;0;0;65;2142015;0;CR-SAN TIMITEO CANYON ROAD;.;996;0;0;66
6;264;2;2;1;0;0;65;2142015;0;CR-SAN TIMITEO CANYON ROAD;.;996;8;0;66
6;264;2;3;1;0;0;65;2142015;0;CR-SAN TIMITEO CANYON ROAD;.;996;8;0;66
6;265;1;1;1;0;0;29;2152015;0;SR-58;.;996;0;0;13
6;266;1;1;1;0;3260;73;2182015;0;NIMITZ BL;.;240;0;1;1
6;267;1;1;1;0;2560;59;2172015;0;E FAIRHAVEN AVE;S YORBA ST;0;0;0;13
6;268;1;1;1;0;2278;65;2152015;0;LASSELLE STREET;CAMINO QUINTANA;.;9;0;7
6;269;1;1;10;0;0;1;2062015;0;CR-GRANT LINE RD;.;0;9;0;1
6;270;1;1;5;0;4050;107;2192015;0;SR-63;HOUSTON AVE;0;9;0;1
6;271;1;1;1;0;0;19;2172015;0;CR-PIEDRA ROAD;CR-WILDERNESS DRIVE;996;0;0;13
6;271;1;2;1;0;0;19;2172015;0;CR-PIEDRA ROAD;CR-WILDERNESS DRIVE;996;8;0;13
6;271;1;3;1;0;0;19;2172015;0;CR-PIEDRA ROAD;CR-WILDERNESS DRIVE;996;8;0;13
6;272;1;1;1;0;240;29;2172015;0;UNION AVE;.;996;9;0;13
6;273;1;1;1;0;9997;65;2062015;0;VAN BUREN BLVD;.;0;0;0;13
6;273;1;2;1;0;9997;65;2062015;0;VAN BUREN BLVD;.;996;8;0;13
6;273;1;3;1;0;9997;65;2062015;0;VAN BUREN BLVD;.;996;8;0;13
6;274;1;1;1;0;0;89;2142015;0;SR-44;.;0;0;0;1
6;274;1;2;1;0;0;89;2142015;0;SR-44;.;.;8;0;1
6;274;1;3;1;0;0;89;2142015;0;SR-44;.;996;8;0;1
6;274;1;4;1;0;0;89;2142015;0;SR-44;.;996;8;0;1
6;275;1;1;1;0;2260;37;2172015;0;WEST FLORAL DRIVE;.;0;0;0;13
6;276;1;1;1;0;3420;59;2182015;0;RICHLAND ST;ROSS ST;16;0;1;98
6;277;1;1;10;2;0;7;2062015;0;SR-70;.;190;0;1;50
6;277;1;2;10;2;0;7;2062015;0;SR-70;.;170;0;1;50
6;277;2;1;10;2;0;7;2062015;0;SR-70;.;0;0;0;51
6;278;1;1;1;0;0;25;2142015;0;SR-111;EVAN HEWES HWY;.;9;0;69
6;278;1;2;1;0;0;25;2142015;0;SR-111;EVAN HEWES HWY;.;8;0;69
6;278;2;1;1;0;0;25;2142015;0;SR-111;EVAN HEWES HWY;996;0;0;68
6;279;1;1;10;2;0;47;2062015;0;SR-99;.;996;0;0;1
6;279;1;2;10;2;0;47;2062015;0;SR-99;.;0;8;0;1
6;280;1;1;1;0;1980;37;2182015;0;SAN FERNANDO MISSION BL;WOODLEY AVE;996;0;0;13
6;281;1;1;1;0;0;29;2072015;0;CR-DI GIORGIO RD;.;200;0;1;64
6;281;2;1;1;0;0;29;2072015;0;CR-DI GIORGIO RD;.;996;0;0;65
6;282;1;1;1;0;0;111;2192015;0;SR-232;.;996;0;0;13
6;282;1;2;1;0;0;111;2192015;0;SR-232;.;996;8;0;13
6;283;1;1;1;0;2250;53;1292015;0;SR-1;.;996;0;1;1
6;283;1;2;1;0;2250;53;1292015;0;SR-1;.;.;8;1;1
6;283;1;3;1;0;2250;53;1292015;0;SR-1;.;996;8;1;1
6;284;1;1;1;0;0;103;2202015;0;CR-PASKENTA RD;.;.;9;0;1
6;285;1;1;1;0;0;81;2142015;0;SR-84;.;54;0;1;63
6;285;1;2;1;0;0;81;2142015;0;SR-84;.;996;8;1;63
6;285;1;3;1;0;0;81;2142015;0;SR-84;.;996;8;1;63
6;285;2;1;1;0;0;81;2142015;0;SR-84;.;0;9;0;63
6;286;1;1;1;0;0;73;2192015;0;CR-MESA ROCK RD;.;996;0;0;13
6;287;1;1;1;0;4010;95;2202015;0;NUT TREE RD;.;.;8;0;6
6;288;1;1;1;0;1840;37;2142015;0;AVENUE L;.;996;9;0;13
6;289;1;1;1;0;0;65;2192015;0;CR-NORTH INDIAN CYN DR;.;300;9;1;50
6;289;2;1;1;0;0;65;2192015;0;CR-NORTH INDIAN CYN DR;.;996;0;0;51
6;289;2;2;1;0;0;65;2192015;0;CR-NORTH INDIAN CYN DR;.;996;8;0;51
6;290;1;1;1;0;3260;73;2152015;0;I-5;.;90;0;1;20
6;290;2;1;1;0;3260;73;2152015;0;I-5;.;.;0;0;21
6;290;3;1;1;0;3260;73;2152015;0;I-5;.;996;0;0;98
6;290;4;1;1;0;3260;73;2152015;0;I-5;.;996;0;0;98
6;290;4;2;1;0;3260;73;2152015;0;I-5;.;996;8;0;98
6;291;1;1;1;0;1840;37;2192015;0;AVENUE J;.;0;0;0;13
6;292;1;1;1;0;0;71;2212015;0;SR-178;.;.;9;0;2
6;293;1;1;1;0;4040;71;2182015;0;SEVENTH STREET;.;996;9;0;13
6;294;1;1;1;0;0;37;2202015;0;CR-SAN FRANCISQUITO CANYON RD;.;0;9;0;7
6;295;1;1;1;0;1000;29;2152015;0;W GARCES HWY;.;190;1;1;1
6;296;1;1;5;0;3375;73;2182015;0;EAST MISSION ROAD;BOUGHER ROAD;200;0;1;52
6;296;2;1;5;0;3375;73;2182015;0;EAST MISSION ROAD;BOUGHER ROAD;0;1;0;52
6;297;1;1;1;0;190;47;1242015;0;SHAFFER RD;.;996;9;0;13
6;298;1;1;1;0;1660;59;2152015;0;SR-1;.;996;0;1;13
6;299;1;1;10;0;80;59;2182015;0;N MAGNOLIA AVENUE;.;996;0;0;98
6;299;2;1;10;0;80;59;2182015;0;N MAGNOLIA AVENUE;.;0;9;0;98
6;300;1;1;1;0;0;31;2152015;0;CR-EXCELSIOR AVE;.;996;9;0;6
6;301;1;1;1;0;0;23;2202015;0;SR-299;.;996;0;0;50
6;301;1;2;1;0;0;23;2202015;0;SR-299;.;996;8;0;50
6;301;2;1;1;0;0;23;2202015;0;SR-299;.;0;1;0;51
6;302;1;1;5;10;0;97;2202015;.;CR-ADOBE RD;.;.;0;1;7
6;303;1;1;1;0;2950;89;2212015;0;I-5;.;.;8;1;52
6;303;2;1;1;0;2950;89;2212015;0;I-5;.;996;0;0;52
6;304;1;1;1;0;612;65;2212015;0;I-10;.;200;9;1;24
6;304;2;1;1;0;612;65;2212015;0;I-10;.;996;0;0;25
6;305;1;1;5;10;0;67;2212015;0;SR-99;.;996;9;0;13
6;306;1;1;1;0;0;65;2152015;0;SR-74;.;0;0;0;98
6;306;2;1;1;0;0;65;2152015;0;SR-74;.;996;0;0;98
6;307;1;1;1;0;3070;65;2162015;0;INDIANA AVE;.;0;9;0;1
6;308;1;1;1;0;2311;85;2162015;0;CHARLESTON RD;INDEPENDENCE AVE;0;0;0;13
6;309;1;1;10;0;1947;71;2222015;0;I-10;.;996;0;0;98
6;309;1;2;10;0;1947;71;2222015;0;I-10;.;.;8;0;98
6;309;2;1;10;0;1947;71;2222015;0;I-10;.;50;0;1;98
6;310;1;1;1;0;0;47;2162015;0;SR-99;.;996;9;0;47
6;310;2;1;1;0;0;47;2162015;0;SR-99;.;996;0;0;45
6;310;2;2;1;0;0;47;2162015;0;SR-99;.;996;8;0;45
6;310;3;1;1;0;0;47;2162015;0;SR-99;.;996;0;0;98
6;310;3;2;1;0;0;47;2162015;0;SR-99;.;0;8;0;98
6;310;3;3;1;0;0;47;2162015;0;SR-99;.;0;8;0;98
6;310;3;4;1;0;0;47;2162015;0;SR-99;.;996;8;0;98
6;311;1;1;1;0;0;77;2212015;0;SR-88;.;0;1;0;50
6;311;2;1;1;0;0;77;2212015;0;SR-88;.;996;0;0;51
6;311;2;2;1;0;0;77;2212015;0;SR-88;.;996;8;0;51
6;311;3;1;1;0;0;77;2212015;0;SR-88;.;996;0;0;98
