istatenum;icasenum;ivnumber;ipnumber;iarrhr;iarrmin;sarrtime;iatmcond;icity;iconszone;icounty;saccdate;iaccday;iacchr;iaccmin;iaccmon;iarf1;iarf2;iarf3;sacctime;iaccyr;dayofweek;ihosphr;ihospmin;shosptime;ifhevent;ihitrun;iholiday;heavytruck;latitude;ilatdeg;ilatmin;ilatsec;ilightcond;longitude;ilondeg;ilonmin;ilonsec;imanncol;smilepnt;inhs;inothr;inotmin;snottime;numfatal;inmforms;ipforms;itraflane;ivforms;srxing;ireljunc;irelrdwy;iroadalgn;irfun;iroadprof;isurfcond;isurftype;irtesign;ischlbus;ispejur;ispdlim;icontdev;idevfunc;itrafflow;strafid;strafid2;iage;iairbag;ialcres;ialctst;sdthdate;ideathday;ideathhr;ideathmin;ideathmon;sdthtime;ideathyr;idiedscene;idrugres1;idrugres2;idrugres3;idrugtst1;idrugtst2;idrugtst3;iejection;iejectpath;iextricat;iinjurwrk;ihispanic;iinjury;imethalc;imethdrug;inmlocat;istrikveh;iprf1;iprf2;iprf3;iptype;idruginv;ialcinvol;irace;irestraint;iseatpos;isex;itakehosp;lagtime
6;3458;2;1;99;99;9999;1;0;0;63;11292006;29;11;55;11;14;0;0;1155;2006;4;99;99;9999;36;0;0;1;40.07728889;40;4;3824;1;-120.93557500;120;56;807;0;138;0;99;99;9999;1;0;2;2;2;0;1;4;2;3;1;1;2;3;0;0;55;0;0;1;SR-89;.;50;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;9;9;0;3;11;2;0;99999
6;3459;0;1;99;99;9999;1;4130;0;59;11292006;29;14;16;11;0;0;0;1416;2006;4;99;99;9999;33;0;0;0;33.77386667;33;46;2592;1;-118.01571944;118;0;5659;0;0;0;99;99;9999;1;4;5;2;1;0;1;4;1;14;1;1;2;6;0;0;45;0;0;2;GARDEN GROVE BLVD;.;7;0;0;1;11292006;29;14;16;11;1416;2006;7;1;0;0;1;0;0;0;0;0;0;1;4;9;8;17;1;0;0;0;5;8;8;1;0;0;1;0;0
6;3459;0;2;99;99;9999;1;4130;0;59;11292006;29;14;16;11;0;0;0;1416;2006;4;99;99;9999;33;0;0;0;33.77386667;33;46;2592;1;-118.01571944;118;0;5659;0;0;0;99;99;9999;1;4;5;2;1;0;1;4;1;14;1;1;2;6;0;0;45;0;0;2;GARDEN GROVE BLVD;.;33;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;17;1;0;0;0;5;8;8;0;0;0;2;1;99999
6;3459;0;3;99;99;9999;1;4130;0;59;11292006;29;14;16;11;0;0;0;1416;2006;4;99;99;9999;33;0;0;0;33.77386667;33;46;2592;1;-118.01571944;118;0;5659;0;0;0;99;99;9999;1;4;5;2;1;0;1;4;1;14;1;1;2;6;0;0;45;0;0;2;GARDEN GROVE BLVD;.;12;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;17;1;0;0;0;5;8;8;0;0;0;2;1;99999
6;3459;0;4;99;99;9999;1;4130;0;59;11292006;29;14;16;11;0;0;0;1416;2006;4;99;99;9999;33;0;0;0;33.77386667;33;46;2592;1;-118.01571944;118;0;5659;0;0;0;99;99;9999;1;4;5;2;1;0;1;4;1;14;1;1;2;6;0;0;45;0;0;2;GARDEN GROVE BLVD;.;10;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;17;1;0;0;0;5;8;8;0;0;0;2;1;99999
6;3459;1;1;99;99;9999;1;4130;0;59;11292006;29;14;16;11;0;0;0;1416;2006;4;99;99;9999;33;0;0;0;33.77386667;33;46;2592;1;-118.01571944;118;0;5659;0;0;0;99;99;9999;1;4;5;2;1;0;1;4;1;14;1;1;2;6;0;0;45;0;0;2;GARDEN GROVE BLVD;.;71;20;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8;0;0;1;1;0;0;0;0;0;1;0;0;0;3;11;1;0;99999
6;3460;0;1;99;99;9999;1;240;0;29;11292006;29;17;33;11;0;0;0;1733;2006;4;99;99;9999;8;0;0;0;35.37307778;35;22;2308;3;-118.97878889;118;58;4364;0;0;0;99;99;9999;1;1;2;4;1;0;3;1;1;13;1;1;2;6;0;0;45;20;3;1;TRUXTUN AVE;WILLIAMS ST;43;0;19;1;11292006;29;20;22;11;2022;2006;0;1;0;0;1;0;0;0;0;0;0;7;4;9;8;2;1;3;0;0;5;9;9;1;0;0;2;1;249
6;3460;1;1;99;99;9999;1;240;0;29;11292006;29;17;33;11;0;0;0;1733;2006;4;99;99;9999;8;0;0;0;35.37307778;35;22;2308;3;-118.97878889;118;58;4364;0;0;0;99;99;9999;1;1;2;4;1;0;3;1;1;13;1;1;2;6;0;0;45;20;3;1;TRUXTUN AVE;WILLIAMS ST;48;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;3461;1;1;99;99;9999;1;3970;0;71;8052006;5;14;25;8;0;0;0;1425;2006;7;99;99;9999;12;0;0;0;34.13509722;34;8;635;1;-116.15942500;116;9;3393;2;272;1;99;99;9999;1;0;2;4;2;0;1;1;1;14;1;1;2;3;0;0;65;0;0;5;SR-62;.;24;29;0;1;0;0;0;0;0;0;0;0;417;0;0;1;0;0;0;0;0;8;0;0;1;1;0;0;0;0;0;1;1;0;0;3;11;1;0;99999
6;3461;2;1;99;99;9999;1;3970;0;71;8052006;5;14;25;8;0;0;0;1425;2006;7;99;99;9999;12;0;0;0;34.13509722;34;8;635;1;-116.15942500;116;9;3393;2;272;1;99;99;9999;1;0;2;4;2;0;1;1;1;14;1;1;2;3;0;0;65;0;0;5;SR-62;.;22;29;0;1;8052006;5;15;30;8;1530;2006;0;1;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;1;105
6;3462;1;1;99;99;9999;1;2020;0;37;8092006;9;15;0;8;0;0;0;1500;2006;4;99;99;9999;33;0;0;0;33.93023611;33;55;4885;1;-118.22097222;118;13;1550;0;0;0;99;99;9999;1;0;2;2;1;0;1;4;2;14;1;1;2;6;0;0;40;0;0;2;IMPERIAL HWY;.;18;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;9;9;0;3;11;1;1;99999
6;3462;1;2;99;99;9999;1;2020;0;37;8092006;9;15;0;8;0;0;0;1500;2006;4;99;99;9999;33;0;0;0;33.93023611;33;55;4885;1;-118.22097222;118;13;1550;0;0;0;99;99;9999;1;0;2;2;1;0;1;4;2;14;1;1;2;6;0;0;40;0;0;2;IMPERIAL HWY;.;18;1;0;1;8092006;9;15;52;8;1552;2006;0;1;0;0;1;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;3;13;1;1;52
6;3463;1;1;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;50;1;20;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;1;0;3;11;1;1;99999
6;3463;2;1;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;33;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;3463;2;2;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;9;30;96;0;9242006;24;6;0;9;600;2006;0;0;0;0;0;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;3;31;1;1;710
6;3463;2;3;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;11;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;3;21;2;1;99999
6;3463;2;4;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;12;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;3463;2;5;99;99;9999;1;0;0;77;9232006;23;22;50;9;0;0;0;2250;2006;7;99;99;9999;12;0;0;0;38.00019444;38;0;70;3;-121.26021944;121;15;3679;1;0;0;99;99;9999;1;0;6;2;2;0;2;1;1;13;1;1;2;4;0;0;50;3;3;2;WILSON WAY;NEWTON RD;8;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;2;22;2;1;99999
6;3464;1;1;99;99;9999;1;0;0;29;10112006;11;12;55;10;0;0;0;1255;2006;4;0;0;0;12;0;0;1;35.49911389;35;29;5681;1;-119.71700000;119;43;120;2;0;0;99;99;9999;1;0;2;2;2;0;1;1;1;4;1;1;2;4;0;0;55;0;0;1;LERDO HWY;.;24;30;0;1;10112006;11;12;55;10;1255;2006;7;417;0;0;1;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;0;0
6;3464;2;1;99;99;9999;1;0;0;29;10112006;11;12;55;10;0;0;0;1255;2006;4;0;0;0;12;0;0;1;35.49911389;35;29;5681;1;-119.71700000;119;43;120;2;0;0;99;99;9999;1;0;2;2;2;0;1;1;1;4;1;1;2;4;0;0;55;0;0;1;LERDO HWY;.;27;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;3465;0;1;99;99;9999;1;1980;0;37;10222006;22;1;0;10;14;0;0;100;2006;1;0;0;0;8;2;0;0;34.15318889;34;9;1148;3;-118.22807778;118;13;4108;0;0;0;99;99;9999;1;1;2;4;1;0;1;1;1;13;1;1;2;6;0;0;40;0;0;5;VICTORY BLVD;.;28;0;20;1;10222006;22;1;0;10;100;2006;7;417;605;606;1;1;1;0;0;0;0;4;4;9;8;12;1;3;0;0;5;9;9;1;0;0;1;0;0
6;3465;1;1;99;99;9999;1;1980;0;37;10222006;22;1;0;10;14;0;0;100;2006;1;0;0;0;8;2;0;0;34.15318889;34;9;1148;3;-118.22807778;118;13;4108;0;0;0;99;99;9999;1;1;2;4;1;0;1;1;1;13;1;1;2;6;0;0;40;0;0;5;VICTORY BLVD;.;99;99;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;9;9;8;0;0;0;0;0;1;9;9;0;99;11;9;0;99999
6;3466;0;1;99;99;9999;1;1430;0;37;11032006;3;7;42;11;0;0;0;742;2006;6;99;99;9999;8;0;0;0;34.15318889;34;9;1148;1;-118.22807778;118;13;4108;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;13;1;1;2;6;0;0;30;0;0;1;GLENDALE BLVD;.;71;0;96;0;11052006;5;10;15;11;1015;2006;0;0;0;0;0;0;0;0;0;0;0;7;4;9;8;12;1;0;0;0;5;9;9;7;0;0;1;1;5033
6;3466;1;1;99;99;9999;1;1430;0;37;11032006;3;7;42;11;0;0;0;742;2006;6;99;99;9999;8;0;0;0;34.15318889;34;9;1148;1;-118.22807778;118;13;4108;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;13;1;1;2;6;0;0;30;0;0;1;GLENDALE BLVD;.;17;20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;4;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;3467;1;1;99;99;9999;1;3260;0;73;11102006;10;3;10;11;0;0;0;310;2006;6;99;99;9999;12;0;0;1;32.89401944;32;53;3847;2;-117.11516111;117;6;5458;7;143;1;99;99;9999;1;0;2;4;2;0;1;1;1;11;1;1;1;1;0;0;55;0;0;2;I-15;.;41;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;2;11;1;0;99999
6;3467;2;1;99;99;9999;1;3260;0;73;11102006;10;3;10;11;0;0;0;310;2006;6;99;99;9999;12;0;0;1;32.89401944;32;53;3847;2;-117.11516111;117;6;5458;7;143;1;99;99;9999;1;0;2;4;2;0;1;1;1;11;1;1;1;1;0;0;55;0;0;2;I-15;.;62;1;0;1;11102006;10;3;10;11;310;2006;7;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;0;0
6;3468;1;1;99;99;9999;1;0;0;77;11102006;10;4;35;11;0;0;0;435;2006;6;99;99;9999;35;0;0;0;38.14563056;38;8;4427;2;-121.33437778;121;20;376;0;0;0;99;99;9999;2;0;3;2;1;0;1;4;1;5;1;1;2;4;0;0;99;0;0;1;TURNER RD;.;24;30;0;1;11102006;10;4;35;11;435;2006;7;401;417;0;3;3;0;1;9;0;9;7;4;9;8;0;0;0;0;0;1;9;9;1;99;11;1;0;0
6;3468;1;2;99;99;9999;1;0;0;77;11102006;10;4;35;11;0;0;0;435;2006;6;99;99;9999;35;0;0;0;38.14563056;38;8;4427;2;-121.33437778;121;20;376;0;0;0;99;99;9999;2;0;3;2;1;0;1;4;1;5;1;1;2;4;0;0;99;0;0;1;TURNER RD;.;22;30;0;1;11132006;13;11;0;11;1100;2006;0;1;0;0;1;0;0;1;9;0;9;7;4;9;8;0;0;0;0;0;2;9;9;1;99;13;1;1;7825
6;3468;1;3;99;99;9999;1;0;0;77;11102006;10;4;35;11;0;0;0;435;2006;6;99;99;9999;35;0;0;0;38.14563056;38;8;4427;2;-121.33437778;121;20;376;0;0;0;99;99;9999;2;0;3;2;1;0;1;4;1;5;1;1;2;4;0;0;99;0;0;1;TURNER RD;.;18;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;8;0;2;9;8;0;0;0;0;0;2;8;8;0;99;23;1;1;99999
6;3469;1;1;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;25;29;19;1;12022006;2;2;8;12;208;2006;7;605;606;0;1;1;0;1;9;0;0;1;4;9;8;0;0;0;0;0;1;9;9;1;0;11;1;0;0
6;3469;1;2;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;25;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;0;13;1;1;99999
6;3469;2;1;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;23;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;2;8;0;0;0;0;0;1;8;1;0;3;11;1;1;99999
6;3469;3;1;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;21;1;97;1;0;0;0;0;0;0;0;0;997;0;0;1;0;0;0;0;0;8;0;0;5;3;0;0;0;0;0;1;0;0;0;3;11;1;0;99999
6;3469;4;1;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;18;1;97;1;0;0;0;0;0;0;0;0;997;0;0;1;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;3469;4;2;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;24;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;13;1;0;99999
6;3469;4;3;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;21;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;23;1;0;99999
6;3469;4;4;99;99;9999;1;1045;0;37;12022006;2;2;8;12;0;0;0;208;2006;7;99;99;9999;12;0;0;0;33.95142222;33;57;512;3;-118.12573333;118;7;3264;5;0;0;99;99;9999;1;0;8;3;4;0;2;1;1;13;1;1;2;6;0;0;35;3;3;2;FLORENCE AVE;DOWNEY AVE;20;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;21;2;0;99999
6;3470;1;1;99;99;9999;1;0;0;57;12022006;2;13;55;12;0;0;0;1355;2006;7;99;99;9999;12;0;0;0;39.13821944;39;8;1759;1;-121.07161944;121;4;1783;2;90;0;99;99;9999;2;0;3;3;2;0;1;1;1;3;1;1;2;3;0;0;55;0;0;1;SR-49;.;80;30;0;1;12022006;2;13;55;12;1355;2006;7;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;3;11;1;0;0
6;3470;1;2;99;99;9999;1;0;0;57;12022006;2;13;55;12;0;0;0;1355;2006;7;99;99;9999;12;0;0;0;39.13821944;39;8;1759;1;-121.07161944;121;4;1783;2;90;0;99;99;9999;2;0;3;3;2;0;1;1;1;3;1;1;2;3;0;0;55;0;0;1;SR-49;.;73;30;0;1;12022006;2;13;55;12;1355;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;2;8;8;1;3;13;2;0;0
6;3470;2;1;99;99;9999;1;0;0;57;12022006;2;13;55;12;0;0;0;1355;2006;7;99;99;9999;12;0;0;0;39.13821944;39;8;1759;1;-121.07161944;121;4;1783;2;90;0;99;99;9999;2;0;3;3;2;0;1;1;1;3;1;1;2;3;0;0;55;0;0;1;SR-49;.;41;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;3471;1;1;99;99;9999;1;0;0;65;12022006;2;15;43;12;0;0;0;1543;2006;7;0;0;0;33;0;0;0;33.98466667;33;59;480;1;-117.52334444;117;31;2404;0;0;0;99;99;9999;1;0;1;2;1;0;1;4;1;13;1;1;2;4;0;0;45;0;0;2;ETIWANDA AVE;.;20;30;0;1;12022006;2;15;43;12;1543;2006;7;695;0;0;1;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;1;9;9;1;5;11;1;0;0
6;3472;1;1;99;99;9999;1;3730;0;81;12022006;2;15;47;12;0;0;0;1547;2006;7;0;0;0;12;0;0;0;37.65975000;37;39;3510;1;-122.46088611;122;27;3919;7;0;0;99;99;9999;1;0;2;2;2;0;3;1;1;16;1;1;2;6;0;0;25;20;3;1;DUNDEE DR;NORWITCH DR;53;30;0;1;12022006;2;15;47;12;1547;2006;7;1;0;0;1;0;0;0;0;0;9;6;4;9;8;0;0;0;0;0;1;8;0;1;5;11;1;0;0
6;3472;2;1;99;99;9999;1;3730;0;81;12022006;2;15;47;12;0;0;0;1547;2006;7;0;0;0;12;0;0;0;37.65975000;37;39;3510;1;-122.46088611;122;27;3919;7;0;0;99;99;9999;1;0;2;2;2;0;3;1;1;16;1;1;2;6;0;0;25;20;3;1;DUNDEE DR;NORWITCH DR;54;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;5;11;1;0;99999
6;3473;1;1;99;99;9999;1;1980;0;37;12022006;2;17;40;12;0;0;0;1740;2006;7;99;99;9999;12;0;0;0;34.03508056;34;2;629;3;-118.33557500;118;20;807;4;113;1;99;99;9999;1;0;5;5;2;0;1;1;1;11;1;1;1;1;0;0;65;0;0;3;I-10;.;37;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;3473;1;2;99;99;9999;1;1980;0;37;12022006;2;17;40;12;0;0;0;1740;2006;7;99;99;9999;12;0;0;0;34.03508056;34;2;629;3;-118.33557500;118;20;807;4;113;1;99;99;9999;1;0;5;5;2;0;1;1;1;11;1;1;1;1;0;0;65;0;0;3;I-10;.;0;30;96;0;12082006;8;12;45;12;1245;2006;0;0;0;0;0;0;0;1;9;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;0;23;1;1;13905
6;3473;1;3;99;99;9999;1;1980;0;37;12022006;2;17;40;12;0;0;0;1740;2006;7;99;99;9999;12;0;0;0;34.03508056;34;2;629;3;-118.33557500;118;20;807;4;113;1;99;99;9999;1;0;5;5;2;0;1;1;1;11;1;1;1;1;0;0;65;0;0;3;I-10;.;1;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;2;8;8;0;4;21;1;1;99999
6;3473;1;4;99;99;9999;1;1980;0;37;12022006;2;17;40;12;0;0;0;1740;2006;7;99;99;9999;12;0;0;0;34.03508056;34;2;629;3;-118.33557500;118;20;807;4;113;1;99;99;9999;1;0;5;5;2;0;1;1;1;11;1;1;1;1;0;0;65;0;0;3;I-10;.;40;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;0;22;2;1;99999
6;3473;2;1;99;99;9999;1;1980;0;37;12022006;2;17;40;12;0;0;0;1740;2006;7;99;99;9999;12;0;0;0;34.03508056;34;2;629;3;-118.33557500;118;20;807;4;113;1;99;99;9999;1;0;5;5;2;0;1;1;1;11;1;1;1;1;0;0;65;0;0;3;I-10;.;69;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;3474;0;1;99;99;9999;1;9997;0;59;12082006;8;19;24;12;0;0;0;1924;2006;6;0;0;0;8;0;0;0;33.60430833;33;36;1551;3;-117.74198056;117;44;3113;0;0;0;99;99;9999;1;1;2;3;1;0;3;1;1;13;1;1;2;6;0;0;50;20;3;2;EL TORO RD;TANGER LN;72;0;0;1;12082006;8;19;24;12;1924;2006;7;0;0;0;0;0;0;0;0;0;0;7;4;9;8;1;1;38;1;0;5;8;0;1;0;0;2;0;0
6;3474;1;1;99;99;9999;1;9997;0;59;12082006;8;19;24;12;0;0;0;1924;2006;6;0;0;0;8;0;0;0;33.60430833;33;36;1551;3;-117.74198056;117;44;3113;0;0;0;99;99;9999;1;1;2;3;1;0;3;1;1;13;1;1;2;6;0;0;50;20;3;2;EL TORO RD;TANGER LN;39;20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;4;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;3475;0;1;99;99;9999;1;30;0;37;12082006;8;20;26;12;0;0;0;2026;2006;6;0;0;0;9;0;0;0;34.07180833;34;4;1851;3;-118.12292222;118;7;2252;0;239;1;99;99;9999;1;1;3;2;2;0;15;1;1;11;1;1;2;1;0;0;35;0;0;2;I-10;GARFIELD AVE;23;0;10;1;12082006;8;20;26;12;2026;2006;7;401;417;996;1;1;1;0;0;0;0;1;4;9;8;12;1;28;0;0;6;9;9;1;0;0;1;0;0
6;3475;1;1;99;99;9999;1;30;0;37;12082006;8;20;26;12;0;0;0;2026;2006;6;0;0;0;9;0;0;0;34.07180833;34;4;1851;3;-118.12292222;118;7;2252;0;239;1;99;99;9999;1;1;3;2;2;0;15;1;1;11;1;1;2;1;0;0;35;0;0;2;I-10;GARFIELD AVE;43;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;4;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;3475;2;1;99;99;9999;1;30;0;37;12082006;8;20;26;12;0;0;0;2026;2006;6;0;0;0;9;0;0;0;34.07180833;34;4;1851;3;-118.12292222;118;7;2252;0;239;1;99;99;9999;1;1;3;2;2;0;15;1;1;11;1;1;2;1;0;0;35;0;0;2;I-10;GARFIELD AVE;49;20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;4;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;3476;0;1;99;99;9999;1;4040;0;71;12082006;8;20;29;12;0;0;0;2029;2006;6;0;0;0;8;0;0;0;34.45886944;34;27;3193;3;-117.35571111;117;21;2056;0;0;0;99;99;9999;1;1;6;2;1;0;1;1;1;14;1;1;2;6;0;0;55;0;0;2;AMARGOSA RD;.;44;0;20;1;12082006;8;20;29;12;2029;2006;7;600;606;0;1;1;0;0;0;0;0;7;4;9;8;12;1;0;0;0;5;9;9;2;0;0;1;0;0
6;3476;1;1;99;99;9999;1;4040;0;71;12082006;8;20;29;12;0;0;0;2029;2006;6;0;0;0;8;0;0;0;34.45886944;34;27;3193;3;-117.35571111;117;21;2056;0;0;0;99;99;9999;1;1;6;2;1;0;1;1;1;14;1;1;2;6;0;0;55;0;0;2;AMARGOSA RD;.;45;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;9;0;3;11;1;0;99999
